time,swell_height,swell_period,swell_dir,sea_height,sea_period,sea_dir
2025-06-23 16:00,0.492,8.411,81.97,0.58,7.364,73.713
2025-06-23 16:59,0.488,8.389,81.552,0.609,7.345,69.461
2025-06-23 18:00,0.482,8.373,81.177,0.664,7.31,64.588
2025-06-23 19:00,0.478,8.364,80.856,0.711,7.216,62.995
2025-06-23 19:59,0.475,8.364,80.627,0.743,7.041,61.988
2025-06-23 21:00,0.473,8.377,80.512,0.757,6.768,61.363
2025-06-23 22:00,0.472,8.403,80.5,0.763,6.445,60.946
2025-06-23 22:59,0.47,8.443,80.611,0.769,6.127,60.523
2025-06-24 00:00,0.466,8.49,80.767,0.781,5.835,59.997
2025-06-24 01:00,0.459,8.537,80.963,0.795,5.702,58.574
2025-06-24 01:59,0.441,8.577,81.177,0.792,5.688,58.165
2025-06-24 03:00,0.427,8.596,81.328,0.806,5.776,58.799
2025-06-24 04:00,0.422,8.574,81.34,0.844,5.976,58.919
2025-06-24 04:59,0.427,8.502,81.157,0.904,6.224,58.16
2025-06-24 06:00,0.443,8.415,80.929,0.972,6.417,57.402
2025-06-24 07:00,0.463,8.352,80.68,1.029,6.556,56.777
2025-06-24 07:59,0.486,8.311,80.274,1.071,6.686,56.636
2025-06-24 09:00,0.527,8.282,79.451,1.12,6.86,57.396
2025-06-24 10:00,0.591,8.267,77.933,1.152,7.049,58.345
2025-06-24 10:59,0.654,8.262,75.608,1.166,7.191,58.796
2025-06-24 12:00,0.686,8.263,73.787,1.163,7.277,58.83
2025-06-24 13:00,0.687,8.265,72.377,1.145,7.315,58.549
2025-06-24 13:59,0.674,8.264,71.15,1.112,7.32,58.144
2025-06-24 15:00,0.662,8.263,70.066,1.073,7.321,57.885
2025-06-24 16:00,0.657,8.264,69.088,1.038,7.334,57.716
2025-06-24 16:59,0.663,8.265,68.071,1.013,7.356,57.569
2025-06-24 18:00,0.674,8.265,67.2,0.994,7.382,57.407
2025-06-24 19:00,0.681,8.265,66.508,0.972,7.402,57.235
2025-06-24 19:59,0.676,8.269,66.022,0.939,7.415,57.315
2025-06-24 21:00,0.673,8.276,65.541,0.898,7.424,57.131
2025-06-24 22:00,0.685,8.285,64.842,0.862,7.435,56.413
2025-06-24 22:59,0.708,8.289,63.838,0.837,7.45,55.781
2025-06-25 00:00,0.729,8.285,62.737,0.818,7.463,55.12
2025-06-25 01:00,0.744,8.281,61.876,0.798,7.474,54.139
2025-06-25 01:59,0.75,8.282,61.382,0.749,7.478,51.891
2025-06-25 03:00,0.761,8.29,61.119,0.674,7.476,49.287
2025-06-25 04:00,0.774,8.302,60.885,0.581,7.473,46.992
2025-06-25 04:59,0.781,8.315,60.533,0.486,7.467,45.129
2025-06-25 06:00,0.776,8.32,60.194,0.347,7.441,45.528
2025-06-25 07:00,0.734,8.319,60.178,0.213,7.417,43.766
2025-06-25 07:59,0.681,8.317,60.164,0.0,9.668,134.658
2025-06-25 09:00,0.564,8.316,60.153,0.0,9.102,134.793
2025-06-25 10:00,0.361,8.328,60.147,0.0,7.887,135.024
2025-06-25 10:59,0.277,8.35,60.144,0.0,7.73,134.813
2025-06-25 12:00,0.209,8.362,60.14,0.0,7.509,134.467
2025-06-25 13:00,0.197,8.348,60.129,0.0,7.288,134.152
2025-06-25 13:59,0.001,8.319,60.118,0.0,7.361,134.451
2025-06-25 15:00,0.0,8.301,60.115,0.0,6.627,133.546
2025-06-25 16:00,0.0,8.302,60.121,0.0,6.341,133.641
2025-06-25 16:59,0.0,8.317,60.134,0.0,6.478,133.8
2025-06-25 18:00,0.0,8.332,60.143,0.0,6.267,133.835
2025-06-25 19:00,0.0,8.332,60.146,0.0,6.482,133.893
2025-06-25 19:59,0.0,8.324,60.146,0.0,6.535,133.953
2025-06-25 21:00,0.0,8.318,60.154,0.0,6.796,133.986
2025-06-25 22:00,0.0,8.32,60.181,0.0,6.983,133.953
2025-06-25 22:59,0.001,8.338,62.128,0.0,6.448,133.751
2025-06-26 00:00,0.01,8.388,68.438,0.0,5.741,131.715
2025-06-26 01:00,0.03,8.454,82.705,0.001,4.959,129.104
2025-06-26 01:59,0.051,8.514,99.321,0.003,5.132,128.36
2025-06-26 03:00,0.068,9.074,116.579,0.009,6.381,127.594
2025-06-26 04:00,0.121,9.389,124.332,0.028,7.124,126.408
2025-06-26 04:59,0.256,10.376,124.714,0.067,7.329,125.788
2025-06-26 06:00,0.341,10.589,124.852,0.098,7.377,125.621
2025-06-26 07:00,0.349,10.477,124.917,0.114,7.401,125.509
2025-06-26 07:59,0.348,10.38,124.94,0.13,7.423,125.394
2025-06-26 09:00,0.349,10.291,124.938,0.138,7.441,125.313
2025-06-26 10:00,0.346,10.221,124.937,0.144,7.453,125.256
2025-06-26 10:59,0.335,10.164,124.95,0.15,7.463,125.198
2025-06-26 12:00,0.321,10.124,124.965,0.156,7.471,125.148
2025-06-26 13:00,0.311,10.165,124.98,0.16,7.47,125.128
2025-06-26 13:59,0.317,10.34,124.977,0.171,7.455,125.078
2025-06-26 15:00,0.339,10.529,124.948,0.186,7.437,125.013
2025-06-26 16:00,0.371,10.709,124.909,0.201,7.424,124.954
2025-06-26 16:59,0.405,10.894,124.878,0.212,7.412,124.907
2025-06-26 18:00,0.427,10.967,124.859,0.222,7.394,124.867
2025-06-26 19:00,0.436,10.931,124.847,0.232,7.377,124.82
2025-06-26 19:59,0.44,10.846,124.827,0.245,7.38,124.734
2025-06-26 21:00,0.442,10.745,124.803,0.255,7.393,124.65
2025-06-26 22:00,0.441,10.655,124.786,0.26,7.398,124.591
2025-06-26 22:59,0.433,10.571,124.777,0.264,7.393,124.503
2025-06-27 00:00,0.418,10.478,124.779,0.269,7.384,124.39
2025-06-27 01:00,0.401,10.377,124.783,0.274,7.38,124.276
2025-06-27 01:59,0.387,10.274,124.778,0.274,7.38,124.264
2025-06-27 03:00,0.374,10.173,124.767,0.272,7.374,124.329
2025-06-27 04:00,0.361,10.074,124.757,0.273,7.365,124.351
2025-06-27 04:59,0.349,9.968,124.742,0.28,7.364,124.287
2025-06-27 06:00,0.337,9.863,124.733,0.288,7.369,124.192
2025-06-27 07:00,0.325,9.776,124.726,0.296,7.381,124.057
2025-06-27 07:59,0.314,9.712,124.719,0.314,7.406,123.635
2025-06-27 09:00,0.305,9.666,124.708,0.325,7.429,123.378
2025-06-27 10:00,0.299,9.626,124.694,0.329,7.445,123.264
2025-06-27 10:59,0.294,9.588,124.68,0.332,7.456,123.196
2025-06-27 12:00,0.29,9.552,124.664,0.333,7.467,123.17
2025-06-27 13:00,0.288,9.517,124.646,0.333,7.475,123.146
2025-06-27 13:59,0.285,9.484,124.629,0.334,7.48,123.078
2025-06-27 15:00,0.283,9.45,124.61,0.335,7.481,123.032
2025-06-27 16:00,0.282,9.417,124.588,0.335,7.476,123.007
2025-06-27 16:59,0.281,9.38,124.569,0.334,7.468,123.018
2025-06-27 18:00,0.282,9.337,124.544,0.334,7.455,123.055
2025-06-27 19:00,0.283,9.29,124.517,0.335,7.438,123.015
2025-06-27 19:59,0.281,9.244,124.493,0.337,7.429,122.87
2025-06-27 21:00,0.28,9.202,124.465,0.34,7.431,122.7
2025-06-27 22:00,0.279,9.164,124.436,0.344,7.436,122.492
2025-06-27 22:59,0.278,9.121,124.411,0.347,7.441,122.242
2025-06-28 00:00,0.277,9.084,124.384,0.35,7.446,122.001
2025-06-28 01:00,0.277,9.052,124.358,0.354,7.45,121.806
2025-06-28 01:59,0.278,9.024,124.333,0.356,7.453,121.653
2025-06-28 03:00,0.279,9.001,124.308,0.357,7.455,121.525
2025-06-28 04:00,0.28,8.984,124.28,0.359,7.456,121.386
2025-06-28 04:59,0.281,8.976,124.252,0.361,7.457,121.184
2025-06-28 06:00,0.284,8.978,124.177,0.364,7.458,120.93
2025-06-28 07:00,0.287,8.992,123.887,0.364,7.459,120.668
2025-06-28 07:59,0.291,9.018,123.55,0.364,7.46,120.356
2025-06-28 09:00,0.297,9.054,123.175,0.362,7.461,120.11
2025-06-28 10:00,0.304,9.099,122.774,0.358,7.463,119.928
2025-06-28 10:59,0.312,9.15,122.341,0.355,7.465,119.731
2025-06-28 12:00,0.322,9.188,121.866,0.352,7.468,119.545
2025-06-28 13:00,0.332,9.221,121.375,0.349,7.472,119.358
2025-06-28 13:59,0.344,9.251,120.866,0.347,7.477,119.166
2025-06-28 15:00,0.356,9.277,120.322,0.346,7.483,118.971
2025-06-28 16:00,0.368,9.303,119.784,0.345,7.488,118.776
2025-06-28 16:59,0.38,9.324,119.193,0.345,7.492,118.587
2025-06-28 18:00,0.391,9.339,118.62,0.343,7.497,118.409
2025-06-28 19:00,0.401,9.348,118.119,0.342,7.501,118.249
2025-06-28 19:59,0.41,9.353,117.626,0.341,7.504,118.108
2025-06-28 21:00,0.418,9.354,117.192,0.339,7.507,117.98
2025-06-28 22:00,0.426,9.354,116.74,0.337,7.51,117.867
2025-06-28 22:59,0.432,9.359,116.373,0.335,7.513,117.765
2025-06-29 00:00,0.439,9.366,115.984,0.333,7.515,117.674
2025-06-29 01:00,0.445,9.378,115.685,0.332,7.516,117.592
2025-06-29 01:59,0.451,9.391,115.329,0.33,7.516,117.521
2025-06-29 03:00,0.456,9.406,115.037,0.327,7.515,117.455
2025-06-29 04:00,0.461,9.424,114.701,0.324,7.512,117.395
2025-06-29 04:59,0.466,9.443,114.355,0.321,7.509,117.338
2025-06-29 06:00,0.471,9.465,114.02,0.317,7.506,117.282
2025-06-29 07:00,0.477,9.489,113.67,0.313,7.503,117.229
2025-06-29 07:59,0.482,9.516,113.296,0.308,7.501,117.183
2025-06-29 09:00,0.488,9.545,112.897,0.303,7.5,117.143
2025-06-29 10:00,0.496,9.576,112.5,0.299,7.499,117.104
2025-06-29 10:59,0.504,9.608,112.065,0.295,7.498,117.063
2025-06-29 12:00,0.514,9.644,111.572,0.29,7.497,117.021
2025-06-29 13:00,0.525,9.686,111.115,0.286,7.495,116.98
2025-06-29 13:59,0.537,9.735,110.61,0.283,7.493,116.938
2025-06-29 15:00,0.553,9.794,110.017,0.28,7.49,116.893
2025-06-29 16:00,0.568,9.862,109.518,0.277,7.487,116.843
2025-06-29 16:59,0.587,9.952,108.916,0.275,7.483,116.787
2025-06-29 18:00,0.605,10.068,108.436,0.274,7.479,116.723
2025-06-29 19:00,0.627,10.192,107.798,0.272,7.475,116.652
2025-06-29 19:59,0.648,10.307,107.195,0.271,7.471,116.583
2025-06-29 21:00,0.668,10.411,106.633,0.269,7.466,116.518
2025-06-29 22:00,0.687,10.492,106.039,0.268,7.461,116.451
2025-06-29 22:59,0.705,10.553,105.432,0.266,7.456,116.373
2025-06-30 00:00,0.722,10.596,104.832,0.264,7.45,116.281
2025-06-30 01:00,0.737,10.629,103.776,0.263,7.445,116.179
2025-06-30 01:59,0.752,10.652,102.67,0.261,7.441,116.068
2025-06-30 03:00,0.765,10.675,101.548,0.26,7.438,115.949
2025-06-30 04:00,0.779,10.714,100.546,0.258,7.435,115.824
2025-06-30 04:59,0.795,10.767,99.518,0.257,7.434,115.702
2025-06-30 06:00,0.812,10.841,98.428,0.255,7.435,115.606
2025-06-30 07:00,0.83,10.942,97.383,0.253,7.436,115.562
2025-06-30 07:59,0.849,11.071,96.328,0.249,7.437,115.594
2025-06-30 09:00,0.869,11.23,95.812,0.246,7.436,115.715
2025-06-30 10:00,0.89,11.426,95.697,0.242,7.433,115.925
2025-06-30 10:59,0.914,11.63,95.333,0.236,7.429,116.274
2025-06-30 12:00,0.939,11.851,94.952,0.226,7.423,117.311
2025-06-30 13:00,0.961,12.037,94.304,0.211,7.416,119.023
2025-06-30 13:59,0.984,12.199,93.467,0.198,7.405,120.352
2025-06-30 15:00,1.001,12.248,92.368,0.183,7.396,121.766
2025-06-30 16:00,1.021,12.294,91.233,0.169,7.377,123.172
2025-06-30 16:59,1.041,12.333,90.576,0.162,7.331,123.893
2025-06-30 18:00,1.061,12.358,90.135,0.155,7.246,124.302
2025-06-30 19:00,1.076,12.371,89.747,0.15,7.136,124.364
2025-06-30 19:59,1.103,12.383,89.386,0.149,7.163,124.34
2025-06-30 21:00,1.128,12.391,89.127,0.146,7.235,124.316
2025-06-30 22:00,1.15,12.397,88.802,0.142,7.281,124.312
2025-06-30 22:59,1.166,12.401,88.568,0.142,7.31,124.272
2025-07-01 00:00,1.184,12.402,88.317,0.144,7.324,123.813
2025-07-01 01:00,1.201,12.401,88.072,0.145,7.329,123.488
2025-07-01 01:59,1.213,12.401,87.864,0.147,7.333,123.187
2025-07-01 03:00,1.221,12.4,87.737,0.152,7.335,122.709
2025-07-01 04:00,1.237,12.402,87.647,0.199,7.265,120.286
2025-07-01 04:59,1.255,12.405,87.612,0.212,6.874,121.115
2025-07-01 06:00,1.167,12.405,87.557,0.128,5.292,122.768
2025-07-01 07:00,0.948,12.389,86.6,0.086,4.971,125.605
2025-07-01 07:59,0.776,12.266,84.054,0.069,5.567,124.959
2025-07-01 09:00,0.653,11.794,81.929,0.063,6.576,124.797
2025-07-01 10:00,0.683,11.169,83.429,0.06,6.91,125.12
2025-07-01 10:59,1.147,10.286,88.208,0.093,7.212,125.288
2025-07-01 12:00,1.64,9.991,91.827,0.139,7.421,125.195
2025-07-01 13:00,1.675,9.863,94.493,0.134,7.497,125.283
2025-07-01 13:59,1.65,9.818,95.602,0.113,7.511,125.456
2025-07-01 15:00,1.675,9.906,95.811,0.095,7.505,125.616
2025-07-01 16:00,1.813,10.122,95.821,0.093,7.467,125.852
2025-07-01 16:59,1.987,10.248,96.447,0.121,7.481,125.499
2025-07-01 18:00,2.116,10.258,96.497,0.17,7.485,125.158
2025-07-01 19:00,2.2,10.394,96.846,0.201,7.502,124.978
2025-07-01 19:59,2.278,10.789,98.396,0.221,7.514,124.913
2025-07-01 21:00,2.353,11.18,99.844,0.247,7.518,124.803
2025-07-01 22:00,2.366,11.386,99.755,0.253,7.515,124.761
2025-07-01 22:59,2.326,11.399,99.853,0.249,7.508,124.751
2025-07-02 00:00,2.309,11.358,100.113,0.267,7.506,124.633
2025-07-02 01:00,2.394,11.409,100.285,0.328,7.515,123.808
2025-07-02 01:59,2.515,11.492,100.482,0.404,7.523,122.648
2025-07-02 03:00,2.593,11.668,100.65,0.432,7.504,122.182
2025-07-02 04:00,2.586,11.75,100.805,0.396,7.455,122.874
2025-07-02 04:59,2.47,11.677,101.124,0.321,7.424,124.46
2025-07-02 06:00,2.283,11.443,101.447,0.258,7.447,124.71
2025-07-02 07:00,2.081,11.121,102.987,0.2,7.458,124.929
2025-07-02 07:59,1.735,10.673,107.706,0.179,7.446,125.034
2025-07-02 09:00,1.622,10.237,110.868,0.21,7.488,124.895
2025-07-02 10:00,1.73,10.3,110.525,0.255,7.507,124.589
2025-07-02 10:59,1.848,10.394,108.356,0.29,7.49,124.508
2025-07-02 12:00,2.019,10.573,104.158,0.327,7.477,124.421
2025-07-02 13:00,2.158,10.769,100.333,0.363,7.471,123.435
2025-07-02 13:59,2.222,10.925,100.181,0.362,7.452,123.348
2025-07-02 15:00,2.214,11.05,100.222,0.314,7.41,124.224
2025-07-02 16:00,2.153,11.128,100.274,0.266,7.37,124.614
2025-07-02 16:59,2.072,11.161,100.19,0.229,7.373,124.765
2025-07-02 18:00,1.973,11.146,100.394,0.192,7.402,124.935
2025-07-02 19:00,1.84,11.091,100.817,0.15,7.43,125.137
2025-07-02 19:59,1.69,10.986,101.484,0.127,7.459,125.287
2025-07-02 21:00,1.521,10.781,102.64,0.11,7.494,125.408
2025-07-02 22:00,1.358,10.532,106.323,0.096,7.518,125.528
2025-07-02 22:59,1.238,10.392,110.263,0.083,7.521,125.645
2025-07-03 00:00,1.154,10.337,111.887,0.074,7.509,125.735
2025-07-03 01:00,1.088,10.305,113.19,0.073,7.483,125.742
2025-07-03 01:59,1.05,10.303,114.135,0.079,7.462,125.686
2025-07-03 03:00,1.047,10.363,114.547,0.089,7.451,125.59
2025-07-03 04:00,1.073,10.48,114.812,0.102,7.442,125.475
2025-07-03 04:59,1.122,10.584,114.912,0.115,7.433,125.363
2025-07-03 06:00,1.173,10.622,114.492,0.125,7.406,125.283
2025-07-03 07:00,1.227,10.607,113.962,0.136,7.396,125.207
2025-07-03 07:59,1.293,10.598,113.773,0.153,7.433,125.103
2025-07-03 09:00,1.33,10.629,113.71,0.165,7.457,125.044
2025-07-03 10:00,1.339,10.662,113.939,0.17,7.461,125.017
2025-07-03 10:59,1.338,10.686,114.581,0.175,7.45,124.986
2025-07-03 12:00,1.334,10.724,115.401,0.179,7.424,124.957
2025-07-03 13:00,1.322,10.775,116.118,0.179,7.394,124.954
2025-07-03 13:59,1.3,10.835,116.706,0.175,7.367,124.973
2025-07-03 15:00,1.272,10.89,117.246,0.172,7.35,124.989
2025-07-03 16:00,1.231,10.9,117.812,0.168,7.34,125.003
2025-07-03 16:59,1.178,10.84,118.354,0.168,7.335,124.995
2025-07-03 18:00,1.118,10.736,118.9,0.169,7.341,124.963
2025-07-03 19:00,1.056,10.625,119.512,0.169,7.355,124.949
2025-07-03 19:59,0.996,10.533,120.154,0.17,7.37,124.933
2025-07-03 21:00,0.941,10.45,120.634,0.169,7.383,124.931
2025-07-03 22:00,0.888,10.363,120.961,0.165,7.395,124.947
2025-07-03 22:59,0.842,10.273,121.116,0.159,7.409,124.972
2025-07-04 00:00,0.803,10.187,121.169,0.152,7.424,125.015
2025-07-04 01:00,0.77,10.115,121.177,0.144,7.437,125.07
2025-07-04 01:59,0.746,10.064,121.22,0.142,7.452,125.104
2025-07-04 03:00,0.731,10.026,121.34,0.144,7.469,125.107
2025-07-04 04:00,0.721,10.001,121.459,0.148,7.48,125.084
2025-07-04 04:59,0.714,9.983,121.426,0.154,7.482,125.032
2025-07-04 06:00,0.711,9.971,121.251,0.161,7.479,124.965
2025-07-04 07:00,0.713,9.961,121.008,0.168,7.477,124.897
2025-07-04 07:59,0.723,9.955,120.73,0.178,7.475,124.805
2025-07-04 09:00,0.739,9.954,120.442,0.19,7.475,124.703
2025-07-04 10:00,0.757,9.957,120.146,0.202,7.476,124.575
2025-07-04 10:59,0.774,9.959,119.778,0.215,7.476,124.387
2025-07-04 12:00,0.789,9.961,119.336,0.228,7.473,124.201
2025-07-04 13:00,0.801,9.965,118.872,0.24,7.471,124.031
2025-07-04 13:59,0.809,9.971,118.394,0.25,7.468,123.885
2025-07-04 15:00,0.814,9.978,117.926,0.257,7.465,123.766
2025-07-04 16:00,0.819,9.99,117.439,0.263,7.462,123.671
2025-07-04 16:59,0.826,10.002,116.986,0.268,7.462,123.603
2025-07-04 18:00,0.831,10.016,116.602,0.271,7.464,123.558
2025-07-04 19:00,0.835,10.037,116.284,0.274,7.468,123.531
2025-07-04 19:59,0.839,10.069,116.022,0.276,7.472,123.434
2025-07-04 21:00,0.841,10.111,115.827,0.277,7.474,123.312
2025-07-04 22:00,0.841,10.157,115.843,0.278,7.476,123.192
2025-07-04 22:59,0.837,10.195,115.921,0.279,7.477,123.065
2025-07-05 00:00,0.828,10.214,115.984,0.28,7.477,122.929
2025-07-05 01:00,0.815,10.213,116.0,0.281,7.476,122.781
2025-07-05 01:59,0.798,10.197,115.981,0.281,7.475,122.627
2025-07-05 03:00,0.781,10.172,115.908,0.282,7.474,122.468
2025-07-05 04:00,0.762,10.138,115.794,0.282,7.474,122.31
2025-07-05 04:59,0.743,10.096,115.723,0.282,7.474,122.152
2025-07-05 06:00,0.723,10.049,115.733,0.282,7.475,121.996
2025-07-05 07:00,0.702,9.994,115.72,0.281,7.478,121.844
2025-07-05 07:59,0.683,9.931,115.668,0.28,7.481,121.701
2025-07-05 09:00,0.664,9.86,115.575,0.279,7.485,121.57
2025-07-05 10:00,0.647,9.783,115.452,0.278,7.489,121.432
2025-07-05 10:59,0.632,9.706,115.276,0.277,7.493,121.288
2025-07-05 12:00,0.619,9.638,115.074,0.276,7.498,121.139
2025-07-05 13:00,0.606,9.586,114.841,0.275,7.502,120.985
2025-07-05 13:59,0.594,9.549,114.596,0.273,7.504,120.831
2025-07-05 15:00,0.584,9.524,114.351,0.271,7.506,120.677
2025-07-05 16:00,0.573,9.506,114.091,0.269,7.505,120.514
2025-07-05 16:59,0.564,9.492,113.79,0.267,7.504,120.318
2025-07-05 18:00,0.556,9.477,113.477,0.267,7.502,120.036
2025-07-05 19:00,0.552,9.458,113.132,0.283,7.499,119.101
2025-07-05 19:59,0.555,9.432,112.796,0.401,7.49,114.43
2025-07-05 21:00,0.55,9.399,112.439,0.459,7.481,111.877
2025-07-05 22:00,0.544,9.36,112.071,0.491,7.472,110.211
2025-07-05 22:59,0.538,9.318,111.732,0.543,7.453,107.693
2025-07-06 00:00,0.532,9.276,111.363,0.621,7.402,103.438
2025-07-06 01:00,0.53,9.242,111.004,0.71,7.287,95.763
2025-07-06 01:59,0.533,9.22,110.65,0.79,7.12,89.06
2025-07-06 03:00,0.536,9.214,110.314,0.854,6.962,85.138
2025-07-06 04:00,0.544,9.224,109.984,0.904,6.793,84.924
2025-07-06 04:59,0.548,9.222,109.616,0.943,6.722,84.778
2025-07-06 06:00,0.55,9.221,109.246,0.966,6.737,82.802
2025-07-06 07:00,0.548,9.224,108.846,0.971,6.805,81.22
2025-07-06 07:59,0.542,9.224,108.418,0.959,6.904,80.755
2025-07-06 09:00,0.538,9.218,107.951,0.937,6.994,80.848
2025-07-06 10:00,0.532,9.207,107.496,0.907,7.059,81.188
2025-07-06 10:59,0.525,9.187,107.056,0.874,7.111,81.83
2025-07-06 12:00,0.516,9.157,106.635,0.837,7.15,82.943
2025-07-06 13:00,0.508,9.113,106.218,0.8,7.186,84.401
2025-07-06 13:59,0.502,9.052,105.759,0.767,7.229,84.792
2025-07-06 15:00,0.498,8.977,105.246,0.745,7.266,84.836
2025-07-06 16:00,0.497,8.905,104.55,0.733,7.287,84.847
2025-07-06 16:59,0.495,8.873,103.411,0.733,7.292,84.81
2025-07-06 18:00,0.493,8.847,102.226,0.739,7.29,84.759
2025-07-06 19:00,0.491,8.823,101.041,0.742,7.291,84.086
2025-07-06 19:59,0.487,8.8,99.856,0.722,7.294,84.763
2025-07-06 21:00,0.484,8.78,98.634,0.707,7.296,84.814
2025-07-06 22:00,0.481,8.764,97.369,0.697,7.293,84.832
2025-07-06 22:59,0.478,8.752,96.156,0.689,7.284,84.839
2025-07-07 00:00,0.474,8.747,94.958,0.683,7.27,84.843
2025-07-07 01:00,0.469,8.75,93.757,0.683,7.246,84.827
2025-07-07 01:59,0.465,8.758,92.42,0.692,7.205,84.769
2025-07-07 03:00,0.466,8.755,90.755,0.71,7.161,83.466
2025-07-07 04:00,0.471,8.726,88.684,0.735,7.14,81.165
2025-07-07 04:59,0.478,8.683,86.669,0.762,7.13,78.995
2025-07-07 06:00,0.477,8.668,85.46,0.771,7.103,77.586
2025-07-07 07:00,0.471,8.707,85.487,0.762,7.055,77.121
2025-07-07 07:59,0.464,8.787,85.592,0.741,7.005,77.451
2025-07-07 09:00,0.458,8.887,85.687,0.713,6.965,78.39
2025-07-08 10:00,0.269,9.474,87.705,0.087,6.168,123.092
2025-07-08 10:59,0.271,9.538,87.89,0.085,6.161,123.074
2025-07-08 12:00,0.274,9.623,88.14,0.083,6.154,123.051
2025-07-08 13:00,0.282,9.703,88.283,0.084,6.136,122.936
2025-07-08 13:59,0.293,9.79,88.423,0.086,6.099,122.642
2025-07-08 15:00,0.308,9.875,88.514,0.092,6.045,122.124
2025-07-08 16:00,0.328,9.964,88.605,0.101,5.984,121.271
2025-07-08 16:59,0.357,10.054,88.673,0.119,5.931,119.913
2025-07-08 18:00,0.434,10.137,88.6,0.25,5.891,111.813
2025-07-08 19:00,0.413,10.199,88.377,0.58,5.6,71.71
2025-07-08 19:59,0.445,10.257,88.138,0.614,5.421,60.137
2025-07-08 21:00,0.451,10.312,87.907,0.591,5.393,59.671
2025-07-08 22:00,0.455,10.362,87.653,0.559,5.426,61.377
2025-07-08 22:59,0.452,10.41,87.435,0.521,5.512,64.297
2025-07-09 00:00,0.451,10.448,87.254,0.486,5.635,66.454
2025-07-09 01:00,0.453,10.473,87.055,0.464,5.893,67.359
2025-07-09 01:59,0.456,10.487,86.863,0.454,6.209,66.012
2025-07-09 03:00,0.461,10.494,86.665,0.448,6.426,63.679
2025-07-09 04:00,0.463,10.501,86.457,0.436,6.64,63.541
2025-07-09 04:59,0.46,10.508,86.256,0.415,6.864,67.136
2025-07-09 06:00,0.461,10.515,86.053,0.387,7.02,74.317
2025-07-09 07:00,0.465,10.53,85.855,0.354,7.144,81.281
2025-07-09 07:59,0.468,10.547,85.631,0.329,7.229,84.798
2025-07-09 09:00,0.47,10.565,85.432,0.317,7.285,84.847
2025-07-09 10:00,0.472,10.585,85.274,0.311,7.325,84.813
2025-07-09 10:59,0.476,10.604,85.124,0.309,7.346,84.492
2025-07-09 12:00,0.479,10.616,85.059,0.314,7.344,80.957
2025-07-09 13:00,0.483,10.617,85.012,0.325,7.319,76.6
2025-07-09 13:59,0.489,10.608,84.992,0.337,7.264,72.002
2025-07-09 15:00,0.496,10.593,85.021,0.354,7.176,67.36
2025-07-09 16:00,0.505,10.57,85.057,0.367,7.093,64.599
2025-07-09 16:59,0.514,10.549,85.142,0.378,7.04,63.441
2025-07-09 18:00,0.523,10.536,85.235,0.394,7.028,62.153
2025-07-09 19:00,0.532,10.541,85.344,0.428,7.017,60.348
2025-07-09 19:59,0.543,10.567,85.537,0.479,6.752,59.244
2025-07-09 21:00,0.558,10.604,85.907,0.517,6.062,58.625
2025-07-09 22:00,0.572,10.621,86.54,0.545,5.687,57.633
2025-07-09 22:59,0.586,10.587,87.666,0.569,5.544,56.536
2025-07-10 00:00,0.598,10.499,89.362,0.589,5.486,56.203
2025-07-10 01:00,0.6,10.406,90.843,0.617,5.577,56.799
2025-07-10 01:59,0.597,10.369,91.141,0.657,5.762,57.975
2025-07-10 03:00,0.597,10.39,90.467,0.705,5.932,57.955
2025-07-10 04:00,0.599,10.446,89.533,0.749,6.021,57.579
2025-07-10 04:59,0.598,10.519,88.631,0.776,6.1,57.065
2025-07-10 06:00,0.599,10.59,87.95,0.786,6.144,55.703
2025-07-10 07:00,0.605,10.658,87.522,0.783,6.161,53.879
2025-07-10 07:59,0.616,10.732,87.401,0.773,6.167,51.658
2025-07-10 09:00,0.662,10.818,87.471,0.741,6.137,49.307
2025-07-10 10:00,0.741,10.911,87.806,0.516,5.497,42.826
2025-07-10 10:59,0.711,11.002,88.296,0.001,5.59,134.441
2025-07-10 12:00,0.396,11.077,88.916,0.001,4.552,134.232
2025-07-10 13:00,0.001,11.116,89.532,0.0,4.55,134.215
2025-07-10 13:59,0.0,11.126,90.217,0.0,4.456,134.447
2025-07-10 15:00,0.0,11.1,90.845,0.0,4.543,134.424
2025-07-10 16:00,0.0,11.058,91.416,0.0,4.196,134.904
2025-07-10 16:59,0.001,11.027,91.914,0.0,3.967,135.182
2025-07-10 18:00,0.0,11.025,92.348,0.0,4.02,135.23
